bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,124,(EI03ET01ME01),0.84462476
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,123,(EI03ET01),0.83997035
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,55,(EI03ET05),0.82566637
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,44,(EI03ET01),0.8190666
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,45,(EI03ET01),0.8190666
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,46,(EI03ET01),0.8190666
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,47,(EI03ET01ME1P1),0.81896603
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,48,(EI03ET01ME2),0.8164299
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,125,(EI03ET01ME02),0.81103504
255,(EI02ET05ME02),(EI02ET05ME02) Explorar diferentes procedimentos para comparar grandezas (pequeno/grande/maior/menor).,245,(EI02ET01ME01),0.80088985
256,(EI02ET06),"(EI02ET06) Utilizar conceitos básicos de tempo (agora, antes, durante, depois, ontem, hoje, amanhã, lento, rápido, depressa, devagar).",256,(EI02ET06),0.9999999
256,(EI02ET06),"(EI02ET06) Utilizar conceitos básicos de tempo (agora, antes, durante, depois, ontem, hoje, amanhã, lento, rápido, depressa, devagar).",258,(EI02ET06ME02),0.94445586
256,(EI02ET06),"(EI02ET06) Utilizar conceitos básicos de tempo (agora, antes, durante, depois, ontem, hoje, amanhã, lento, rápido, depressa, devagar).",259,(EI02ET06ME03),0.92794144
256,(EI02ET06),"(EI02ET06) Utilizar conceitos básicos de tempo (agora, antes, durante, depois, ontem, hoje, amanhã, lento, rápido, depressa, devagar).",257,(EI02ET06ME01),0.91863966
256,(EI02ET06),"(EI02ET06) Utilizar conceitos básicos de tempo (agora, antes, durante, depois, ontem, hoje, amanhã, lento, rápido, depressa, devagar).",205,(EI02ET06),0.8311025
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,257,(EI02ET06ME01),0.99999994
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,259,(EI02ET06ME03),0.97057474
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,256,(EI02ET06),0.91863966
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,258,(EI02ET06ME02),0.9171864
257,(EI02ET06ME01),(EI02ET06ME01) Identificar e marcar a passagem do tempo por meio de calendário.,205,(EI02ET06),0.8061029
258,(EI02ET06ME02),"(EI02ET06ME02) Seriar pelo menos 3 objetos por ordem de tamanho, com a ajuda do professor.",258,(EI02ET06ME02),0.9999999
258,(EI02ET06ME02),"(EI02ET06ME02) Seriar pelo menos 3 objetos por ordem de tamanho, com a ajuda do professor.",256,(EI02ET06),0.94445586
258,(EI02ET06ME02),"(EI02ET06ME02) Seriar pelo menos 3 objetos por ordem de tamanho, com a ajuda do professor.",259,(EI02ET06ME03),0.9359029
258,(EI02ET06ME02),"(EI02ET06ME02) Seriar pelo menos 3 objetos por ordem de tamanho, com a ajuda do professor.",257,(EI02ET06ME01),0.9171864
259,(EI02ET06ME03),(EI02ET06ME03) Ordenar objetos por determinados critérios.,259,(EI02ET06ME03),1.0
259,(EI02ET06ME03),(EI02ET06ME03) Ordenar objetos por determinados critérios.,257,(EI02ET06ME01),0.97057474
259,(EI02ET06ME03),(EI02ET06ME03) Ordenar objetos por determinados critérios.,258,(EI02ET06ME02),0.9359029
259,(EI02ET06ME03),(EI02ET06ME03) Ordenar objetos por determinados critérios.,256,(EI02ET06),0.92794144
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",260,(EI02ET07),1.0000001
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",261,(EI02ET07ME01),0.9645189
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",61,(EI03ET07ME2),0.8867465
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",206,(EI02ET07),0.88647383
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",59,(EI03ET07),0.8825277
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",60,(EI03ET07ME1),0.8795842
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",62,(EI03ET07ME3),0.8696985
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",207,(EI02ET07ME1),0.86239713
260,(EI02ET07),"(EI02ET07) Contar oralmente objetos, pessoas, livros etc., em contextos diversos.",63,(EI03ET07ME3),0.8477099
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",261,(EI02ET07ME01),0.9999999
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",260,(EI02ET07),0.9645189
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",207,(EI02ET07ME1),0.88850296
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",61,(EI03ET07ME2),0.88553154
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",60,(EI03ET07ME1),0.87788236
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",59,(EI03ET07),0.8732698
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",206,(EI02ET07),0.8718438
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",62,(EI03ET07ME3),0.8664447
261,(EI02ET07ME01),"(EI02ET07ME01) Utilizar a contagem oral nas brincadeiras e em situações nas quais as crianças reconheçam sua necessidade, pelo menos até 5.",63,(EI03ET07ME3),0.8371767
262,(EI02ET08),"(EI02ET08) Registrar com números a quantidade de crianças (meninas e meninos, presentes e ausentes) e a quantidade de objetos da mesma natureza (bonecas, bolas, livros, etc.).",262,(EI02ET08),1.0
262,(EI02ET08),"(EI02ET08) Registrar com números a quantidade de crianças (meninas e meninos, presentes e ausentes) e a quantidade de objetos da mesma natureza (bonecas, bolas, livros, etc.).",208,(EI02ET08),0.8526243
262,(EI02ET08),"(EI02ET08) Registrar com números a quantidade de crianças (meninas e meninos, presentes e ausentes) e a quantidade de objetos da mesma natureza (bonecas, bolas, livros, etc.).",209,(EI02ET08ME1),0.8217484
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,263,(EI02EO01),1.0
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,265,(EI02EO01ME02),0.9731591
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,266,(EI02EO01ME03),0.9718312
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,264,(EI02EO01ME01),0.96564454
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,210,(EI02EO01),0.87217075
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,142,(EI03EO01),0.8494783
263,(EI02EO01),(EI02EO01) Demonstrar atitudes de cuidado e solidariedade na interação com crianças e adultos.,66,(EI03EO01),0.80392283
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",264,(EI02EO01ME01),1.0000002
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",263,(EI02EO01),0.96564454
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",265,(EI02EO01ME02),0.9522189
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",266,(EI02EO01ME03),0.9468141
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",210,(EI02EO01),0.85896
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",142,(EI03EO01),0.8487811
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",67,(EI03EO02),0.8183754
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",66,(EI03EO01),0.81788117
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",178,(EI01EO01),0.8098889
264,(EI02EO01ME01),"(EI02EO01ME01) Habituar-se a práticas de cuidado com o corpo, desenvolvendo noções de bem-estar.",182,(EI01EO05: Recon...),0.80396205
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",265,(EI02EO01ME02),0.9999999
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",266,(EI02EO01ME03),0.9744233
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",263,(EI02EO01),0.9731591
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",264,(EI02EO01ME01),0.9522189
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",210,(EI02EO01),0.83992946
265,(EI02EO01ME02),"(EI02EO01ME02) Demonstrar atitudes de autocuidado, com gradativa autonomia.",142,(EI03EO01),0.8337637
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,266,(EI02EO01ME03),1.0000001
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,265,(EI02EO01ME02),0.9744233
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,263,(EI02EO01),0.9718312
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,264,(EI02EO01ME01),0.9468141
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,142,(EI03EO01),0.8500519
266,(EI02EO01ME03),(EI02EO01ME03) Demonstrar sentimento de pertencimento à família e à escola.,210,(EI02EO01),0.83786535
267,(EI02EO02),(EI02EO02) Demonstrar imagem positiva de si e confiança em sua capacidade para enfrentar dificuldades e desafios.      ,267,(EI02EO02),1.0000004
267,(EI02EO02),(EI02EO02) Demonstrar imagem positiva de si e confiança em sua capacidade para enfrentar dificuldades e desafios.      ,211,(EI02EO02),0.8856802
267,(EI02EO02),(EI02EO02) Demonstrar imagem positiva de si e confiança em sua capacidade para enfrentar dificuldades e desafios.      ,143,(EI03EO02),0.8516473
267,(EI02EO02),(EI02EO02) Demonstrar imagem positiva de si e confiança em sua capacidade para enfrentar dificuldades e desafios.      ,146,(EI03EO05),0.80045795
268,(EI02EO03),(EI02EO03) Compartilhar os objetos e os espaços com crianças da mesma faixa etária e adultos.      ,268,(EI02EO03),1.0
268,(EI02EO03),(EI02EO03) Compartilhar os objetos e os espaços com crianças da mesma faixa etária e adultos.      ,212,(EI02EO03),0.9454912
268,(EI02EO03),(EI02EO03) Compartilhar os objetos e os espaços com crianças da mesma faixa etária e adultos.      ,271,(EI02EO06),0.815675
268,(EI02EO03),(EI02EO03) Compartilhar os objetos e os espaços com crianças da mesma faixa etária e adultos.      ,144,(EI03EO03),0.80226135
269,(EI02EO04),"(EI02EO04) Comunicar-se com os colegas e os adultos, buscando compreendê-los e fazendo-se compreender.      ",269,(EI02EO04),0.9999998
269,(EI02EO04),"(EI02EO04) Comunicar-se com os colegas e os adultos, buscando compreendê-los e fazendo-se compreender.      ",213,(EI02EO04),0.8865124
269,(EI02EO04),"(EI02EO04) Comunicar-se com os colegas e os adultos, buscando compreendê-los e fazendo-se compreender.      ",69,(EI03EO04),0.81394386
269,(EI02EO04),"(EI02EO04) Comunicar-se com os colegas e os adultos, buscando compreendê-los e fazendo-se compreender.      ",145,(EI03EO04),0.8116288
269,(EI02EO04),"(EI02EO04) Comunicar-se com os colegas e os adultos, buscando compreendê-los e fazendo-se compreender.      ",66,(EI03EO01),0.80046034
270,(EI02EO05),"(EI02EO05) Perceber que as pessoas têm características físicas diferentes, respeitando essas diferenças.      ",270,(EI02EO05),1.0
270,(EI02EO05),"(EI02EO05) Perceber que as pessoas têm características físicas diferentes, respeitando essas diferenças.      ",214,(EI02EO05),0.88022375
270,(EI02EO05),"(EI02EO05) Perceber que as pessoas têm características físicas diferentes, respeitando essas diferenças.      ",70,(EI03EO05),0.83167374
270,(EI02EO05),"(EI02EO05) Perceber que as pessoas têm características físicas diferentes, respeitando essas diferenças.      ",211,(EI02EO02),0.8233664
270,(EI02EO05),"(EI02EO05) Perceber que as pessoas têm características físicas diferentes, respeitando essas diferenças.      ",146,(EI03EO05),0.801679
271,(EI02EO06),(EI02EO06) Respeitar regras básicas de convívio social nas interações e brincadeiras.,271,(EI02EO06),1.0000001
271,(EI02EO06),(EI02EO06) Respeitar regras básicas de convívio social nas interações e brincadeiras.,215,(EI02EO06),0.9073807
271,(EI02EO06),(EI02EO06) Respeitar regras básicas de convívio social nas interações e brincadeiras.,212,(EI02EO03),0.8225235
271,(EI02EO06),(EI02EO06) Respeitar regras básicas de convívio social nas interações e brincadeiras.,268,(EI02EO03),0.815675
271,(EI02EO06),(EI02EO06) Respeitar regras básicas de convívio social nas interações e brincadeiras.,143,(EI03EO02),0.8052486
272,(EI02EO07),"(EI02EO07) Resolver conflitos nas interações e brincadeiras, com a orientação de um adulto.",272,(EI02EO07),1.0
272,(EI02EO07),"(EI02EO07) Resolver conflitos nas interações e brincadeiras, com a orientação de um adulto.",216,(EI02EO07),0.97223866
272,(EI02EO07),"(EI02EO07) Resolver conflitos nas interações e brincadeiras, com a orientação de um adulto.",273,(EI02EO07ME01),0.95772547
273,(EI02EO07ME01),"(EI02EO07ME01) Participar em situações que envolvam a combinação de algumas regras de convivência em grupo e aquelas referentes ao uso dos materiais e do espaço, quando isso for pertinente.",273,(EI02EO07ME01),1.0000001
273,(EI02EO07ME01),"(EI02EO07ME01) Participar em situações que envolvam a combinação de algumas regras de convivência em grupo e aquelas referentes ao uso dos materiais e do espaço, quando isso for pertinente.",272,(EI02EO07),0.95772547
273,(EI02EO07ME01),"(EI02EO07ME01) Participar em situações que envolvam a combinação de algumas regras de convivência em grupo e aquelas referentes ao uso dos materiais e do espaço, quando isso for pertinente.",216,(EI02EO07),0.9545398
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",274,(EI02TS01),0.99999976
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",275,(EI02TS01ME01),0.9856346
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",276,(EI02TS01ME02),0.9796237
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",217,(EI02TS01),0.8816165
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",281,(EI02TS03),0.8630956
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",283,(EI02TS03ME02),0.86223006
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",282,(EI02TS03ME01),0.8588972
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",81,(EI03TS03),0.8576036
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",76,(EI03TS01ME01),0.85647374
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",77,(EI03TS01ME02),0.85313517
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",284,(EI02TS03ME03),0.8402783
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",75,(EI03TS01),0.83681226
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",285,(EI02TS03ME04),0.83377004
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",157,(EI03TS03),0.8227843
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",150,(EI03TS01),0.8205427
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",152,(EI03TS01ME02),0.81790113
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",151,(EI03TS01ME01),0.81643313
274,(EI02TS01),"(EI02TS01) Criar sons com materiais, objetos e instrumentos musicais, para acompanhar diversos ritmos de música.",153,(EI03TS01ME03),0.8094282
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",275,(EI02TS01ME01),1.0000002
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",274,(EI02TS01),0.9856346
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",276,(EI02TS01ME02),0.97523034
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",281,(EI02TS03),0.85558647
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",217,(EI02TS01),0.8536546
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",282,(EI02TS03ME01),0.85022414
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",283,(EI02TS03ME02),0.8493928
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",76,(EI03TS01ME01),0.8452575
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",81,(EI03TS03),0.84425926
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",77,(EI03TS01ME02),0.83761096
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",284,(EI02TS03ME03),0.8332008
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",285,(EI02TS03ME04),0.8240636
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",75,(EI03TS01),0.8224398
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",157,(EI03TS03),0.8115418
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",150,(EI03TS01),0.8046828
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",151,(EI03TS01ME01),0.80341667
275,(EI02TS01ME01),"(EI02TS01ME01) Manipular objetos e observar as características sonoras dos mesmos (som alto, baixo, forte e fraco).",152,(EI03TS01ME02),0.8002197
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",276,(EI02TS01ME02),0.99999994
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",274,(EI02TS01),0.9796237
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",275,(EI02TS01ME01),0.97523034
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",76,(EI03TS01ME01),0.869833
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",217,(EI02TS01),0.849348
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",77,(EI03TS01ME02),0.84203935
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",282,(EI02TS03ME01),0.83750004
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",283,(EI02TS03ME02),0.8370647
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",75,(EI03TS01),0.8360951
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",281,(EI02TS03),0.83467865
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",81,(EI03TS03),0.82416534
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",151,(EI03TS01ME01),0.8198308
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",284,(EI02TS03ME03),0.81387174
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",285,(EI02TS03ME04),0.81346416
276,(EI02TS01ME02),"(EI02TS01ME02) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",150,(EI03TS01),0.80313265
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",277,(EI02TS02),1.0
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",279,(EI02TS02ME02),0.97214925
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",278,(EI02TS02ME01),0.9287075
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",280,(EI02TS02ME03),0.8842367
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",218,(EI02TS02),0.8637396
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",154,(EI03TS02),0.81069994
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",155,(EI03TS01ME01),0.8069445
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",156,(EI03TS02ME02),0.8067566
277,(EI02TS02),"(EI02TS02) Utilizar materiais variados com possibilidades de manipulação (argila, massa de modelar), explorando cores, texturas, superfícies, planos, formas e volumes ao criar objetos tridimensionais.",47,(EI03ET01ME1P1),0.80100006
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",278,(EI02TS02ME01),0.9999999
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",280,(EI02TS02ME03),0.94547975
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",279,(EI02TS02ME02),0.9347591
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",277,(EI02TS02),0.9287075
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",156,(EI03TS02ME02),0.831125
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",218,(EI02TS02),0.8251523
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",155,(EI03TS01ME01),0.82268476
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",154,(EI03TS02),0.81717944
278,(EI02TS02ME01),"(EI02TS02ME01) Observa e aprecia diferentes obras de arte, observando alguns elementos que caracterizam (forma, cor, personagens e técnicas).",44,(EI03ET01),0.81085944
